"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"9500000US0630720","Placer Hills Union Elementary School District, California","11767","887","10880","10299","9968","50","65","144","18","54","581","566","21","259","83","17","168","4","3","0","3","4","0","0","2","2","0","14","5","0","0","5","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0630780","Placerville Union Elementary School District, California","12277","1560","10717","10093","9710","74","109","135","7","58","624","595","29","302","89","7","157","0","0","0","1","0","1","0","9","0","0","26","7","2","0","0","6","4","2","2","0","0","0","0","1","0","0","0","2","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0630810","Plainsburg Union Elementary School District, California","347","130","217","210","193","3","0","13","1","0","7","7","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0630840","Planada Elementary School District, California","3425","3035","390","363","273","36","8","26","11","9","27","25","5","13","4","1","1","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0630870","Plaza Elementary School District, California","259","61","198","185","173","0","1","4","0","7","13","13","0","8","0","0","2","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0630900","Pleasant Grove Joint Union Elementary School District, California","680","111","569","537","487","6","4","38","2","0","32","27","4","16","4","2","1","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0630930","Pleasant Ridge Union Elementary School District, California","17241","1149","16092","15263","14748","61","130","230","21","73","829","804","32","369","140","24","224","3","0","0","2","1","3","0","5","1","0","20","4","1","0","0","1","0","2","11","0","0","0","0","0","0","1","0","0","0","0","0","5","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0630990","Pleasant Valley Elementary School District, California","64704","15379","49325","46616","37438","1361","127","7139","139","412","2709","2555","262","612","951","67","471","27","34","1","7","8","0","4","94","15","2","135","38","14","2","10","21","1","9","30","5","0","4","1","0","0","0","0","0","0","0","0","18","9","0","0","2","0","0","7","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"9500000US0631020","Pleasant Valley Joint Union Elementary School District, California","771","147","624","605","589","1","2","5","0","8","19","19","0","11","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631050","Pleasant View Elementary School District, California","1596","1098","498","454","201","4","9","238","1","1","44","43","1","16","3","0","1","0","1","0","0","0","0","0","21","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631180","Plumas Lake Elementary School District, California","5666","1235","4431","4000","3093","295","35","505","45","27","431","414","45","104","88","7","141","11","11","0","3","0","0","0","4","0","0","13","0","0","0","2","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631290","Pollock Pines Elementary School District, California","7623","671","6952","6432","6172","33","70","108","4","45","520","509","25","234","40","14","186","0","2","0","0","2","0","0","6","0","0","11","2","1","0","0","0","0","1","5","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631350","Pond Union Elementary School District, California","309","229","80","77","72","0","0","5","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631380","Pope Valley Union Elementary School District, California","617","139","478","454","430","6","10","6","0","2","24","24","4","10","3","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631470","Portola Valley Elementary School District, California","5388","297","5091","4860","4372","26","0","428","3","31","231","229","16","27","85","2","96","0","0","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631680","Raisin City Elementary School District, California","1175","973","202","200","172","3","1","20","0","4","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631740","Rancho Santa Fe Elementary School District, California","4984","365","4619","4450","4116","34","8","255","7","30","169","165","11","17","56","5","69","0","0","0","0","0","1","2","4","0","0","4","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631830","Ravendale-Termo Elementary School District, California","134","22","112","108","98","1","2","4","3","0","4","4","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631860","Ravenswood City Elementary School District, California","27206","16527","10679","9939","2765","3363","31","1974","1690","116","740","637","149","47","130","32","57","49","43","8","18","5","3","0","57","5","34","94","42","13","10","5","5","0","1","6","3","1","3","0","3","0","0","0","0","0","0","2","9","2","0","0","0","0","0","3","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631920","Raymond-Knowles Union Elementary School District, California","888","110","778","700","629","14","27","21","0","9","78","74","5","58","2","0","7","0","0","0","1","0","0","0","0","1","0","4","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0631980","Red Bluff Union Elementary School District, California","15831","2840","12991","12145","11327","118","318","268","41","73","846","811","70","436","70","21","192","5","0","0","0","5","2","3","3","3","1","29","6","1","0","0","17","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","2","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
"9500000US0632040","Redding Elementary School District, California","28826","2538","26288","24627","22608","441","523","848","65","142","1661","1590","131","877","195","33","307","10","2","0","8","8","0","1","15","2","1","61","11","0","1","0","17","4","4","21","1","2","0","0","0","0","0","0","0","0","0","0","10","1","0","2","0","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9500000US0632130","Redwood City Elementary School District, California","80170","30105","50065","47407","35376","1366","138","9493","618","416","2658","2500","295","311","1052","57","578","20","58","9","24","2","4","0","54","18","18","138","43","16","6","3","17","3","0","30","9","0","4","0","1","4","0","0","1","0","0","1","16","9","0","2","0","0","0","3","0","0","0","0","2","0","0","0","4","1","2","1","0","0","0","0","0"
"9500000US0632160","Reed Union Elementary School District, California","11031","605","10426","10011","8991","102","10","824","17","67","415","395","64","56","165","6","88","2","0","0","5","0","0","0","2","6","1","17","6","0","0","0","7","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
