"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Hispanic or Latino"," !!Total:!!Not Hispanic or Latino:"," !!Total:!!Not Hispanic or Latino:!!Population of one race:"," !!Total:!!Not Hispanic or Latino:!!Population of one race:!!White alone"," !!Total:!!Not Hispanic or Latino:!!Population of one race:!!Black or African American alone"," !!Total:!!Not Hispanic or Latino:!!Population of one race:!!American Indian and Alaska Native alone"," !!Total:!!Not Hispanic or Latino:!!Population of one race:!!Asian alone"," !!Total:!!Not Hispanic or Latino:!!Population of one race:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Not Hispanic or Latino:!!Population of one race:!!Some Other Race alone"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Black or African American"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; American Indian and Alaska Native"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Asian"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; American Indian and Alaska Native"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; Asian"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Asian"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; American Indian and Alaska Native"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Asian"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Asian"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Asian"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Asian"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of six races:"," !!Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of six races:!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"
"620L600US01001","State House District 1 (2018), Alabama","36212","1205","35007","33761","28258","4991","117","317","16","62","1246","1187","262","640","77","9","150","31","4","4","6","2","0","2","0","0","0","52","24","1","0","0","4","0","9","11","0","0","1","0","2","0","0","0","0","0","0","0","7","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01002","State House District 2 (2018), Alabama","38022","791","37231","36145","34064","1570","143","304","8","56","1086","1045","84","703","61","6","166","11","1","1","5","0","0","1","5","1","0","34","17","2","0","0","7","0","2","2","1","0","3","0","0","0","0","0","0","0","0","0","7","3","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01003","State House District 3 (2018), Alabama","38439","966","37473","36273","27138","8559","189","305","8","74","1200","1160","217","664","33","6","173","45","7","0","9","3","0","0","3","0","0","32","19","0","1","0","3","2","6","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0"
"620L600US01004","State House District 4 (2018), Alabama","41588","2640","38948","37256","30707","5164","256","988","21","120","1692","1624","182","954","151","13","245","48","7","2","12","2","0","0","5","3","0","63","37","0","0","6","11","3","0","4","1","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"620L600US01005","State House District 5 (2018), Alabama","40894","2734","38160","36664","30960","5113","173","300","24","94","1496","1457","208","859","114","20","195","31","11","2","16","0","0","0","1","0","0","38","23","2","6","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01006","State House District 6 (2018), Alabama","43526","1772","41754","39952","30316","8246","269","905","48","168","1802","1695","241","811","237","17","243","83","19","6","27","1","0","0","8","2","0","100","42","5","2","17","12","5","1","14","1","0","1","0","0","0","0","0","0","0","0","0","6","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0"
"620L600US01007","State House District 7 (2018), Alabama","34276","1349","32927","30921","28297","1387","1086","94","3","54","2006","1966","80","1631","62","3","167","15","2","0","2","0","0","0","2","0","2","32","13","0","0","0","9","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0"
"620L600US01008","State House District 8 (2018), Alabama","35781","4546","31235","30001","22080","7364","152","306","34","65","1234","1174","199","662","81","8","172","33","3","0","5","4","0","0","2","5","0","54","36","3","0","7","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"620L600US01009","State House District 9 (2018), Alabama","35934","1021","34913","33466","32378","713","197","112","9","57","1447","1412","89","1003","57","2","238","8","1","0","9","4","0","0","0","1","0","35","8","4","0","0","12","0","7","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01010","State House District 10 (2018), Alabama","45819","3189","42630","40580","29434","8473","164","2208","74","227","2050","1931","272","806","330","17","310","65","35","4","64","6","0","1","18","3","0","109","55","15","1","7","11","0","2","8","5","0","3","0","2","0","0","0","0","0","0","0","10","4","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01011","State House District 11 (2018), Alabama","36736","2324","34412","33130","32555","230","167","111","8","59","1282","1246","63","847","39","15","267","4","4","0","5","0","0","2","0","0","0","34","19","0","0","0","5","0","6","0","3","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01012","State House District 12 (2018), Alabama","38934","1482","37452","36015","34954","562","116","300","24","59","1437","1409","69","964","65","19","283","3","1","0","2","2","0","0","1","0","0","21","9","0","0","0","6","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","7","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01013","State House District 13 (2018), Alabama","35423","1163","34260","33158","30613","2197","104","199","0","45","1102","1076","108","737","43","4","170","9","0","0","5","0","0","0","0","0","0","22","10","0","0","1","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"620L600US01014","State House District 14 (2018), Alabama","34601","387","34214","33166","32027","902","135","51","7","44","1048","1025","78","721","18","8","185","5","0","0","6","4","0","0","0","0","0","20","16","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"620L600US01015","State House District 15 (2018), Alabama","40899","1252","39647","38521","28606","8416","98","1262","16","123","1126","1084","106","603","103","7","206","21","9","8","13","3","0","0","2","3","0","34","13","9","0","2","4","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","8","0","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01016","State House District 16 (2018), Alabama","35801","553","35248","34298","30158","3917","115","71","8","29","950","922","121","561","35","2","149","28","1","3","18","1","1","0","1","1","0","27","12","4","0","1","3","0","0","1","3","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01017","State House District 17 (2018), Alabama","33740","773","32967","32022","30469","1333","98","64","15","43","945","921","114","593","37","2","142","21","1","0","10","0","0","0","1","0","0","21","1","4","0","4","4","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01018","State House District 18 (2018), Alabama","35023","3615","31408","30592","28532","1807","129","79","4","41","816","794","80","532","15","0","132","15","6","0","4","1","0","0","9","0","0","19","6","0","2","0","4","0","2","0","0","4","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0"
"620L600US01019","State House District 19 (2018), Alabama","39724","1949","37775","36388","14201","21389","173","420","26","179","1387","1264","287","443","152","6","132","127","37","8","65","0","0","0","6","1","0","113","66","8","3","2","8","2","4","14","2","0","2","0","1","1","0","0","0","0","0","0","8","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0"
"620L600US01020","State House District 20 (2018), Alabama","40099","1367","38732","37203","33791","1936","119","1212","23","122","1529","1480","117","714","309","15","266","11","10","7","17","6","0","2","4","2","0","46","22","2","0","5","5","1","0","7","2","0","2","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01021","State House District 21 (2018), Alabama","40773","1294","39479","37651","32159","4519","234","618","28","93","1828","1777","187","1047","216","9","227","39","16","0","20","0","0","1","15","0","0","50","20","1","1","7","7","0","1","8","4","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01022","State House District 22 (2018), Alabama","42245","1145","41100","38842","35192","2602","554","332","27","135","2258","2201","165","1510","182","17","260","24","16","0","18","1","0","0","7","1","0","56","17","4","1","8","8","0","5","11","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"620L600US01023","State House District 23 (2018), Alabama","36167","984","35183","33291","31346","1308","417","167","2","51","1892","1862","106","1480","39","7","195","20","0","0","10","4","0","0","1","0","0","27","19","1","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0"
"620L600US01024","State House District 24 (2018), Alabama","35316","3265","32051","30471","29356","556","361","152","4","42","1580","1547","85","1207","30","7","201","9","0","0","0","4","0","4","0","0","0","29","12","5","0","1","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01025","State House District 25 (2018), Alabama","42158","1923","40235","38477","28250","7725","163","2109","53","177","1758","1670","205","680","369","21","247","56","30","6","38","0","0","1","6","11","0","81","39","14","1","5","7","1","3","8","1","0","1","0","0","0","0","1","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"620L600US01026","State House District 26 (2018), Alabama","34643","7727","26916","25936","24453","974","159","230","75","45","980","953","112","633","42","10","115","9","2","0","14","0","0","1","7","8","0","24","14","0","0","1","5","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01027","State House District 27 (2018), Alabama","37116","1135","35981","34410","33338","611","187","213","7","54","1571","1536","69","1104","63","9","276","4","0","0","9","0","0","0","2","0","0","28","11","0","0","1","9","0","1","1","4","0","1","0","0","0","0","0","0","0","0","0","6","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"620L600US01028","State House District 28 (2018), Alabama","33702","1681","32021","30899","21324","9146","99","238","13","79","1122","1079","322","528","40","4","120","43","7","0","11","0","0","3","0","1","0","43","26","3","0","7","1","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01029","State House District 29 (2018), Alabama","35659","2287","33372","32022","30406","1275","178","120","11","32","1350","1303","128","883","51","7","198","16","4","2","10","0","0","2","1","1","0","46","15","2","0","3","15","8","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01030","State House District 30 (2018), Alabama","37302","858","36444","35218","32563","1991","145","432","9","78","1226","1199","155","775","57","2","184","12","5","0","3","1","0","2","3","0","0","25","10","0","0","2","8","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"620L600US01031","State House District 31 (2018), Alabama","38723","805","37918","36698","30172","6094","123","204","9","96","1220","1189","123","716","75","8","222","20","9","0","9","0","0","0","5","2","0","31","17","3","0","0","0","0","2","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01032","State House District 32 (2018), Alabama","34947","947","34000","33188","15811","17042","101","147","9","78","812","765","185","337","30","4","81","73","7","9","32","0","0","3","2","2","0","45","31","1","2","2","1","1","0","1","0","0","0","0","1","0","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"620L600US01033","State House District 33 (2018), Alabama","34944","544","34400","33521","24211","9034","98","88","11","79","879","822","169","456","20","6","121","17","3","4","19","2","0","1","4","0","0","35","23","0","1","0","4","0","0","5","0","0","0","2","0","0","0","0","0","0","0","0","15","0","1","9","0","2","0","0","1","0","0","0","0","0","2","0","7","6","1","0","0","0","0","0","0"
"620L600US01034","State House District 34 (2018), Alabama","35830","3322","32508","31354","30421","621","140","97","11","64","1154","1123","84","728","62","15","227","1","0","0","2","0","0","4","0","0","0","19","9","0","1","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","9","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"620L600US01035","State House District 35 (2018), Alabama","36178","1217","34961","33960","27567","5966","115","252","9","51","1001","959","154","587","37","4","112","31","11","0","17","0","0","2","3","0","1","33","16","2","2","2","0","0","3","3","0","0","0","0","2","2","1","0","0","0","0","0","6","0","0","0","0","0","0","0","2","0","0","0","0","0","4","0","3","3","0","0","0","0","0","0","0"
"620L600US01036","State House District 36 (2018), Alabama","36308","1050","35258","34090","28168","5339","114","406","27","36","1168","1112","163","633","71","16","184","19","11","1","10","0","0","1","3","0","0","53","25","2","1","4","9","1","2","1","0","0","0","0","1","2","5","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0"
"620L600US01037","State House District 37 (2018), Alabama","35490","909","34581","33777","24713","8811","103","109","3","38","804","766","122","440","11","7","116","43","1","1","9","11","1","0","2","2","0","23","13","1","0","3","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","10","4","0","5","0","0","0","0","0","0","0","1","0","0","0","0","5","0","5","0","0","0","0","0","0"
"620L600US01038","State House District 38 (2018), Alabama","40225","1178","39047","37908","28367","8765","93","545","17","121","1139","1096","178","605","91","2","151","45","4","0","13","4","0","0","3","0","0","38","15","2","8","0","3","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01039","State House District 39 (2018), Alabama","35427","765","34662","33609","31665","1680","145","82","5","32","1053","1020","107","719","19","5","142","5","0","1","17","0","0","0","3","2","0","29","12","3","5","0","0","0","2","1","0","3","2","0","0","0","0","0","1","0","0","0","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"620L600US01040","State House District 40 (2018), Alabama","37729","1168","36561","35322","27790","6722","128","565","48","69","1239","1189","132","668","139","8","183","30","5","3","14","0","0","1","5","0","1","45","18","3","0","6","4","0","1","8","0","0","4","0","0","0","1","0","0","0","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"620L600US01041","State House District 41 (2018), Alabama","41203","1773","39430","38036","31386","6153","104","283","7","103","1394","1326","156","753","77","5","263","35","17","0","9","1","0","2","4","4","0","65","32","2","0","11","9","0","0","7","1","0","0","0","0","2","0","1","0","0","0","0","3","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01042","State House District 42 (2018), Alabama","36271","1724","34547","33634","29040","4245","107","151","6","85","913","889","93","513","40","10","192","14","7","3","17","0","0","0","0","0","0","22","12","1","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01043","State House District 43 (2018), Alabama","37716","2220","35496","34431","29749","2951","65","1538","7","121","1065","1027","115","538","136","3","199","10","3","0","19","0","0","1","2","1","0","31","11","2","0","1","10","0","2","4","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0"
"620L600US01044","State House District 44 (2018), Alabama","38168","1301","36867","35751","26316","8708","73","562","14","78","1116","1075","154","585","83","4","168","52","6","1","19","1","1","0","1","0","0","36","19","1","0","7","4","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01045","State House District 45 (2018), Alabama","40050","1823","38227","37014","30024","5919","66","893","9","103","1213","1165","149","601","136","5","201","35","7","2","24","1","0","3","0","1","0","44","21","7","1","1","7","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01046","State House District 46 (2018), Alabama","38346","1090","37256","36351","29997","4880","28","1362","2","82","905","875","97","369","215","5","134","31","3","0","12","0","0","2","5","2","0","24","11","2","0","2","4","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","6","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01047","State House District 47 (2018), Alabama","36968","2317","34651","33537","23315","7892","50","2137","13","130","1114","1066","177","447","184","9","144","46","8","4","29","10","0","0","4","4","0","43","25","1","0","5","2","0","3","2","0","0","1","0","0","4","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"620L600US01048","State House District 48 (2018), Alabama","41721","1410","40311","39297","34656","2995","50","1479","9","108","1014","977","104","406","212","10","190","14","15","0","15","0","0","1","7","3","0","32","14","3","1","5","4","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01049","State House District 49 (2018), Alabama","35609","3336","32273","31201","26241","4581","106","166","35","72","1072","1028","155","609","66","4","145","21","6","0","13","1","0","1","7","0","0","36","17","5","0","6","2","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","8","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01050","State House District 50 (2018), Alabama","40145","964","39181","37677","33045","4126","100","303","10","93","1504","1470","132","932","93","1","275","20","4","0","11","0","0","0","2","0","0","34","21","6","0","0","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620L600US01051","State House District 51 (2018), Alabama","37596","1586","36010","34776","30821","3439","124","306","14","72","1234","1196","92","777","65","15","210","23","3","0","9","0","0","0","1","1","0","34","19","2","0","3","6","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
