"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"0500000US36117","Wayne County, New York","71744","2807","68937","66408","63854","1831","153","372","10","188","2529","2455","413","1057","128","11","779","31","0","0","22","5","3","0","2","4","0","56","40","0","0","3","4","0","1","4","0","0","0","0","0","4","0","0","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","3","0","0","0","0","0","0"
"0500000US36119","Westchester County, New York","782442","193975","588467","569241","406628","104959","743","50815","119","5977","19226","17983","3576","1334","3245","95","5937","880","552","89","1633","92","8","26","135","336","45","1107","471","174","15","195","37","3","5","46","61","0","15","8","20","8","39","3","4","3","0","0","120","45","5","30","0","19","3","6","0","0","2","3","1","3","0","3","16","10","6","0","0","0","0","0","0"
"0500000US36121","Wyoming County, New York","32895","1211","31684","30864","28741","1801","83","171","4","64","820","800","51","387","42","4","310","1","1","0","0","1","0","0","0","0","3","19","9","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US36123","Yates County, New York","19090","426","18664","18190","17887","131","26","80","5","61","474","468","51","248","16","0","141","5","0","0","0","0","0","0","3","0","4","3","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1"
"0500000US37001","Alamance County, North Carolina","133969","15630","118339","114426","85337","25844","489","2211","64","481","3913","3628","752","1413","359","28","533","354","28","16","104","9","0","11","4","17","0","261","203","20","2","17","10","0","2","0","0","0","2","0","4","0","0","0","1","0","0","0","21","4","4","7","3","1","0","0","0","0","0","0","0","0","0","2","3","0","1","0","2","0","0","0","0"
"0500000US37003","Alexander County, North Carolina","29273","1163","28110","27318","25239","1644","102","283","1","49","792","765","108","449","34","4","155","4","9","0","2","0","0","0","0","0","0","19","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37005","Alleghany County, North Carolina","8942","865","8077","7904","7771","89","22","15","3","4","173","169","18","110","3","4","24","0","6","0","0","3","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"0500000US37007","Anson County, North Carolina","17845","454","17391","17016","8907","7847","77","169","4","12","375","349","97","150","10","2","29","37","7","0","14","0","0","0","0","3","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0"
"0500000US37009","Ashe County, North Carolina","21984","1007","20977","20474","20220","95","47","79","0","33","503","494","39","321","17","0","111","6","0","0","0","0","0","0","0","0","0","8","4","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US37011","Avery County, North Carolina","15104","687","14417","14072","13302","647","47","41","1","34","345","327","36","218","15","1","49","2","4","0","0","0","0","1","1","0","0","17","3","0","0","0","8","0","2","0","0","0","0","0","0","1","0","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
