"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N"
"5001600US0630","Congressional District 30 (116th Congress), California","608567","164319","444248","421543","306744","27883","872","81609","606","3829","22705","21151","3505","2533","8779","343","3715","402","484","58","519","55","17","30","491","191","29","1392","471","181","17","144","119","15","29","277","45","1","18","11","22","14","13","3","2","1","0","9","141","62","2","38","13","11","0","9","0","0","1","5","0","0","0","0","18","2","14","2","0","0","0","3","3"
"5001600US0631","Congressional District 31 (116th Congress), California","564491","288146","276345","261001","147707","55849","1740","51177","1518","3010","15344","14058","2747","2889","3458","324","1928","664","514","104","634","93","21","34","531","99","18","1162","442","138","20","84","73","18","28","243","24","4","20","7","13","20","13","2","3","0","0","10","118","44","1","48","5","4","0","10","1","0","1","1","3","0","0","0","6","3","3","0","0","0","0","0","0"
"5001600US0632","Congressional District 32 (116th Congress), California","555716","322987","232729","223966","87605","13959","1181","118443","605","2173","8763","7961","984","1434","2634","158","1158","243","276","33","254","80","3","31","479","184","10","688","208","96","8","53","47","12","15","156","33","0","14","4","16","17","6","2","0","1","0","0","104","32","3","29","9","4","0","16","3","0","3","3","2","0","0","0","9","5","4","0","0","0","0","1","1"
"5001600US0633","Congressional District 33 (116th Congress), California","600344","73857","526487","499531","384811","19069","969","89708","837","4137","26956","25414","3412","3057","10994","462","5509","280","387","28","377","60","7","38","601","162","40","1417","383","182","24","122","140","14","22","400","43","4","14","2","17","20","17","4","6","1","0","2","111","43","3","29","6","13","0","8","0","0","5","2","2","0","0","0","11","3","7","0","0","1","0","3","3"
"5001600US0634","Congressional District 34 (116th Congress), California","576490","318125","258365","245946","85554","31703","1334","124181","437","2737","12419","11341","2110","1235","4142","171","1501","377","476","49","579","90","10","31","427","115","28","927","290","113","23","75","65","22","44","160","30","4","28","11","14","17","22","4","2","0","0","3","129","41","9","34","4","16","0","17","1","0","3","3","1","0","0","0","18","8","8","2","0","0","0","4","4"
"5001600US0635","Congressional District 35 (116th Congress), California","553792","370258","183534","174078","78045","34931","1445","56166","1054","2437","9456","8631","1543","1587","2119","242","1091","427","360","51","448","56","11","47","503","130","16","731","233","96","25","76","57","11","27","127","18","1","16","0","18","12","9","1","1","0","0","3","85","31","2","22","10","4","0","9","1","0","4","1","0","0","0","1","9","8","1","0","0","0","0","0","0"
"5001600US0636","Congressional District 36 (116th Congress), California","593135","268400","324735","309414","253698","25871","4184","22308","905","2448","15321","14294","2184","4591","2520","354","2899","451","271","55","338","60","23","25","436","69","18","910","354","100","29","63","79","27","37","122","23","5","17","1","15","16","12","0","2","0","0","8","103","25","10","24","9","8","1","11","1","1","4","1","1","3","4","0","14","8","6","0","0","0","0","0","0"
"5001600US0637","Congressional District 37 (116th Congress), California","590861","208996","381865","358103","164263","120483","997","66670","696","4994","23762","21843","4527","1465","6659","225","2710","1251","897","93","3328","71","11","35","399","136","36","1716","723","224","19","230","107","15","30","197","58","4","31","5","23","12","21","7","6","0","0","4","189","78","8","51","16","12","1","11","7","0","2","0","3","0","0","0","10","4","6","0","0","0","0","4","4"
"5001600US0638","Congressional District 38 (116th Congress), California","555749","334753","220996","210917","88652","20497","1455","96424","1748","2141","10079","9237","1076","1777","2889","267","1376","265","293","44","369","65","7","26","659","109","15","717","166","75","15","64","97","9","22","176","20","4","18","2","18","7","16","5","1","0","0","2","121","48","5","20","11","7","3","12","7","0","1","1","2","2","2","0","4","2","2","0","0","0","0","0","0"
"5001600US0639","Congressional District 39 (116th Congress), California","582232","183496","398736","383799","166833","13083","1083","199536","949","2315","14937","13885","1384","2655","5395","332","2159","158","349","33","202","103","12","15","871","200","17","938","205","106","40","48","88","14","24","306","53","5","7","2","10","12","8","1","4","1","0","4","99","27","5","12","5","8","0","28","2","0","9","0","2","0","1","0","14","8","5","1","0","0","0","1","1"
"5001600US0640","Congressional District 40 (116th Congress), California","508858","437118","71740","67727","25027","24925","898","14504","620","1753","4013","3465","644","475","602","100","408","258","146","68","423","19","4","30","199","81","8","448","153","42","6","63","28","3","12","59","23","1","9","1","13","14","15","0","4","0","0","2","84","40","5","22","7","6","0","2","1","0","0","0","0","0","1","0","15","9","3","1","2","0","0","1","1"
"5001600US0641","Congressional District 41 (116th Congress), California","558683","324674","234009","219582","127166","49042","1874","36823","1872","2805","14427","13063","2646","2849","3065","358","1793","610","451","104","623","64","5","30","335","89","41","1232","453","143","20","75","97","16","36","266","30","3","21","8","28","18","9","0","7","0","0","2","122","52","6","21","11","5","1","19","1","0","1","1","3","1","0","0","8","4","4","0","0","0","0","2","2"
"5001600US0642","Congressional District 42 (116th Congress), California","606134","221071","385063","362369","251911","35500","2524","67304","2136","2994","22694","21032","2944","5037","6141","744","3363","484","666","80","439","64","7","17","894","127","25","1499","430","178","25","108","134","25","26","449","36","3","22","0","16","22","14","4","3","0","0","4","146","51","9","34","22","10","0","13","3","0","0","1","2","1","0","0","12","6","6","0","0","0","0","5","5"
"5001600US0643","Congressional District 43 (116th Congress), California","567118","250668","316450","298370","89631","119026","1026","82411","2566","3710","18080","16320","3094","1374","4548","300","1762","1203","802","116","2061","97","21","45","683","198","16","1601","614","161","26","179","106","13","27","318","34","4","23","9","43","22","15","4","2","1","0","0","137","52","6","43","10","10","0","7","2","0","2","2","1","2","0","0","21","14","5","1","1","0","0","1","1"
"5001600US0644","Congressional District 44 (116th Congress), California","532713","361262","171451","162748","39090","81721","970","35347","3535","2085","8703","7569","1560","791","1522","265","637","828","438","102","827","37","6","16","433","85","22","1005","382","114","12","75","79","4","17","184","24","4","19","5","27","28","12","7","6","0","0","6","113","36","11","29","7","13","1","14","0","0","2","0","0","0","0","0","13","4","8","0","1","0","0","3","3"
"5001600US0645","Congressional District 45 (116th Congress), California","647628","117718","529910","503145","309700","11291","770","177329","961","3094","26765","25523","2763","3487","12646","512","4239","157","350","42","149","84","14","14","818","239","9","1163","205","141","17","66","182","24","28","396","48","0","9","1","6","13","14","0","5","2","0","6","72","31","2","7","6","5","0","19","2","0","0","0","0","0","0","0","6","3","1","1","0","1","0","1","1"
"5001600US0646","Congressional District 46 (116th Congress), California","537943","332749","205194","195451","97985","10262","1018","82661","1735","1790","9743","8946","935","1684","3398","313","1463","120","253","38","129","75","15","6","409","96","12","748","158","82","14","58","74","15","25","247","29","6","16","1","11","2","5","0","3","1","0","1","46","18","3","5","2","6","0","11","0","0","1","0","0","0","0","0","2","1","1","0","0","0","0","1","1"
"5001600US0647","Congressional District 47 (116th Congress), California","570123","187273","382850","362921","178831","39776","1320","136723","3444","2827","19929","18314","2801","3194","6175","646","2533","546","550","114","510","120","10","48","854","184","29","1466","486","192","16","97","149","11","26","362","39","4","24","4","15","21","6","2","8","1","0","3","138","54","1","32","20","4","0","19","2","0","0","2","3","0","1","0","11","5","6","0","0","0","0","0","0"
"5001600US0648","Congressional District 48 (116th Congress), California","589052","113565","475487","453025","323541","6461","1089","117730","1429","2775","22462","21149","2019","4303","8352","709","4368","97","252","48","152","61","3","14","626","144","1","1222","238","102","20","72","151","21","27","499","42","5","9","1","9","14","6","0","2","3","0","1","84","21","3","22","9","8","0","12","1","0","6","0","1","0","1","0","4","1","3","0","0","0","0","3","3"
"5001600US0649","Congressional District 49 (116th Congress), California","591727","144501","447226","422594","354630","13451","1764","46954","2756","3039","24632","22800","2607","4698","8084","843","4720","249","413","71","190","55","21","24","676","144","5","1695","323","258","25","73","192","33","37","644","46","4","13","1","8","17","16","0","1","0","0","4","118","39","5","21","19","13","1","15","2","0","2","0","0","1","0","0","17","11","3","3","0","0","0","2","2"
"5001600US0650","Congressional District 50 (116th Congress), California","580946","171023","409923","385332","322180","15138","5052","38312","1804","2846","24591","23034","2537","5929","7481","903","4232","254","465","113","224","76","16","34","641","122","7","1410","364","125","40","88","157","27","27","451","44","5","13","1","13","29","14","2","5","3","0","2","119","39","10","14","25","3","0","19","0","1","3","3","0","2","0","0","23","14","7","1","1","0","0","5","5"
"5001600US0651","Congressional District 51 (116th Congress), California","538377","366279","172098","161330","74977","34035","2363","46481","1675","1799","10768","9737","1590","1673","2957","331","1016","442","558","100","245","69","17","9","621","101","8","921","242","148","18","47","119","20","26","165","40","2","22","2","7","35","8","2","7","6","0","5","97","24","4","17","16","11","0","13","4","2","3","2","1","0","0","0","13","4","2","2","4","1","0","0","0"
